p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.01,6.5,10,4,100010,7.592060401817051,1.0000000000000053,659.206040181701,,,2000,False,True,False,False,776.7210657596588
0.01,6.5,10,5,100010,6.957681087137825,1.0000000000000053,595.7681087137788,0.7766272774033457,0.27292847481381605,2000,False,True,False,True,776.7210657596588
0.01,6.5,10,6,100010,7.536313198892976,1.0000000000000053,653.6313198892935,,,2000,False,True,False,False,776.7210657596588
0.01,6.5,10,7,100010,7.415492824513338,1.0000000000000053,641.5492824513299,,,2000,False,True,False,False,776.7210657596588
0.01,5.5,6,0,100006,6.7393436155014035,0.43396031512367017,1452.9861557918775,,,2000,False,True,False,False,777.5445919036865
0.01,5.5,6,1,100006,6.371591984543773,0.43396031512367017,1368.2430080566226,,,2000,False,True,False,False,777.5445919036865
0.01,5.5,6,2,100006,6.656972042424567,0.43396031512367017,1434.0047950069952,,,2000,False,True,False,False,777.5445919036865
0.01,5.5,6,3,100006,6.236815709498208,0.43396031512367017,1337.1857269300851,,,2000,False,True,False,False,777.5445919036865
0.01,5.5,6,4,100006,6.384107601353257,0.43396031512367017,1371.1270544482647,,,2000,False,True,False,False,777.5445919036865
0.01,5.5,6,5,100006,6.158496349825577,0.43396031512367017,1319.1381412538901,0.0070014765416296365,0.24204474333019502,2000,False,True,False,True,777.5445919036865
0.01,5.5,6,6,100006,7.431950999567856,0.43396031512367017,1612.5877045807506,,,2000,False,True,False,False,777.5445919036865
0.01,5.5,6,7,100006,6.250732590186773,0.43396031512367017,1340.3926747093078,,,2000,False,True,False,False,777.5445919036865
0.01,5.25,5,0,100005,6.156179322642621,-1.566039684876273,493.1049373840739,,,2000,False,True,False,False,777.7499811649323
0.01,5.25,5,1,100005,6.0733914046687545,-1.566039684876273,487.8184865505877,,,2000,False,True,False,False,777.7499811649323
0.01,5.25,5,2,100005,6.611955161482463,-1.566039684876273,522.2086595465075,,,2000,False,True,False,False,777.7499811649323
0.01,5.25,5,3,100005,6.201532285037036,-1.566039684876273,496.00096631823203,,,2000,False,True,False,False,777.7499811649323
0.01,5.25,5,4,100005,6.706458407214611,-1.566039684876273,528.2431966431594,,,2000,False,True,False,False,777.7499811649323
0.01,5.25,5,5,100005,5.872795422162012,-1.566039684876273,475.0093614406713,0.006533503745215876,0.27099182226806,2000,False,True,False,True,777.7499811649323
0.01,5.25,5,6,100005,6.15964638406526,-1.566039684876273,493.32632777769686,,,2000,False,True,False,False,777.7499811649323
0.01,5.25,5,7,100005,6.02519048175619,-1.566039684876273,484.74060012292847,,,2000,False,True,False,False,777.7499811649323
0.01,5.0,4,0,100004,4.8368150471575095,-3.566039684876202,235.63548010053688,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,1,100004,5.757457222866583,-3.566039684876202,261.4524158910603,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,2,100004,5.847944967272857,-3.566039684876202,263.9899015166421,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,3,100004,6.868844860944046,-3.566039684876202,292.6182955864246,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,4,100004,5.241724310309996,-3.566039684876202,246.99007227935454,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,5,100004,5.902660408550304,-3.566039684876202,265.5242490313234,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,6,100004,6.112717089329276,-3.566039684876202,271.4147241617555,,,2000,False,True,False,False,778.5473155975342
0.01,5.0,4,7,100004,4.775955319554358,-3.566039684876202,233.9288325872952,0.733767682838711,0.27187042104313885,2000,False,True,False,True,778.5473155975342
