p,K,K_index,direction,restart_id,init_mode,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,warm_won
0.0,4.75,3,up,0,warm,,-5.559992506913464,-5.566039684876356,0.1086441762052662,0.9998744117698444,-9.982249402074045e-16,181,True,False,False,True,True
0.0,4.75,3,up,1,random,130300.0,-5.559991778695484,-5.566039684876356,0.1086572594389562,0.9998744026744696,-1.2229800505636502e-16,3418,True,False,False,False,True
0.0,4.75,3,up,2,random,130301.0,-5.554786039033128,-5.566039684876356,0.2021840748603598,0.9995862152568864,-2.764173438751794e-16,4000,False,True,False,False,True
0.0,4.75,3,up,3,random,130302.0,-5.559992011282464,-5.566039684876356,0.1086530807590857,0.999874336342513,-7.601341431295877e-16,2758,True,False,False,False,True
0.0,5.0,4,up,0,warm,,-3.5599925313897027,-3.5660396848763805,0.1695761691134223,0.9998744096635764,-6.060690144129349e-16,179,True,False,False,True,True
0.0,5.0,4,up,1,random,130400.0,-3.5508880385941666,-3.5660396848763805,0.4248872032039409,0.997943293192903,6.608212241299154e-16,4000,False,True,False,False,True
0.0,5.0,4,up,2,random,130401.0,-3.559991925641819,-3.5660396848763805,0.1695931556850082,0.999874265212435,-4.3709610584076253e-16,3352,True,False,False,False,True
0.0,5.0,4,up,3,random,130402.0,-3.559992403828808,-3.5660396848763805,0.1695797462159353,0.999874391847504,9.524716085931401e-17,3756,True,False,False,False,True
0.0,5.25,5,up,0,warm,,-1.559992571243646,-1.5660396848763014,0.3861405104260222,0.9998744037647448,-4.2554935270056074e-16,183,True,False,False,True,True
0.0,5.25,5,up,1,random,130500.0,1.0000000560284712,-1.5660396848763014,163.8553457926872,9.228125663629787e-10,-4.904930628324432e-16,1101,True,False,False,False,True
0.0,5.25,5,up,2,random,130501.0,1.000005296274086,-1.5660396848763014,163.85568041036422,3.623757729126239e-07,-8.47412422150574e-16,2291,True,False,False,False,True
0.0,5.25,5,up,3,random,130502.0,0.9477483575402752,-1.5660396848763014,160.51879570441002,0.1883750157014317,4.907130796404919e-16,4000,False,True,False,False,True
0.0,5.5,6,up,0,warm,,0.4400073980560979,0.4339603151236701,1.3934644993297205,0.9998744034272022,-4.406197629013403e-16,179,True,False,False,True,True
0.0,5.5,6,up,1,random,130600.0,0.5802590805551179,0.4339603151236701,33.712475618825984,0.7534272948693523,-9.992820373255779e-16,4000,False,True,False,False,True
0.0,5.5,6,up,2,random,130601.0,1.001465041079811,0.4339603151236701,130.77341548948158,0.000810446572006,2.45084854002414e-16,4000,False,True,False,False,True
0.0,5.5,6,up,3,random,130602.0,1.0010321756373126,0.4339603151236701,130.67366778735013,0.0004901812668067,-8.990324057912106e-16,4000,False,True,False,False,True
0.0,5.75,7,up,0,warm,,2.440007373061276,0.9999999999999852,144.00073730613124,1.322124222689212e-08,-1.0791064222748235e-15,178,True,False,False,False,False
0.0,5.75,7,up,1,random,130700.0,1.0005514273569165,0.9999999999999852,0.0551427356931152,0.9999480494927504,-9.280782772578578e-16,4000,False,True,False,False,False
0.0,5.75,7,up,2,random,130701.0,1.0000004054710914,0.9999999999999852,4.0547110624623065e-05,0.9999999759805694,-1.1162945560155941e-15,1454,True,False,False,True,False
0.0,5.75,7,up,3,random,130702.0,1.0008148500327698,0.9999999999999852,0.0814850032784709,0.9998317179456008,-2.2160287724303844e-16,4000,False,True,False,False,False
0.0,6.0,8,up,0,warm,,1.0000002774089751,0.999999999999998,2.7740897723394e-05,0.9999999797440936,-4.098284209668764e-16,191,True,False,False,True,True
0.0,6.0,8,up,1,random,130800.0,1.0003152940036202,0.999999999999998,0.0315294003622291,0.9999925745336328,-6.878176001444535e-16,4000,False,True,False,False,True
0.0,6.0,8,up,2,random,130801.0,1.0000010941406494,0.999999999999998,0.0001094140651525,0.9999999321721076,-5.421010827272348e-16,2732,True,False,False,False,True
