p,K,K_index,run_tag,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,5.75,7,basin64,23,110007,1.000000140046088,0.9999999999999851,1.4004610293661055e-05,,,934,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,24,110007,1.0000154716424245,0.9999999999999851,0.0015471642439424346,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,25,110007,1.0000003777496005,0.9999999999999851,3.7774961536563574e-05,,,2148,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,26,110007,1.0004940230637467,0.9999999999999851,0.049402306376156904,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,27,110007,1.0000018042930567,0.9999999999999851,0.00018042930716166962,,,2879,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,28,110007,1.000090803858766,0.9999999999999851,0.009080385878079824,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,29,110007,1.0001657695948518,0.9999999999999851,0.01657695948666962,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,30,110007,1.000000727568048,0.9999999999999851,7.275680629082013e-05,,,1864,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,31,110007,1.0000098388179,0.9999999999999851,0.0009838817914831356,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,32,110007,1.0000004911592044,0.9999999999999851,4.911592192957743e-05,,,2242,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,33,110007,1.002073459604752,0.9999999999999851,0.20734596047669338,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,34,110007,1.001064735299194,0.9999999999999851,0.10647352992088235,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,35,110007,1.0003611478972132,0.9999999999999851,0.036114789722808106,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,36,110007,1.0000327257812356,0.9999999999999851,0.003272578125046492,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,37,110007,1.0003868923316175,0.9999999999999851,0.0386892331632366,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,38,110007,1.0046125444006655,0.9999999999999851,0.4612544400680442,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,39,110007,1.0000002727520614,0.9999999999999851,2.727520762579912e-05,,,2000,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,40,110007,1.0016835784063598,0.9999999999999851,0.16835784063747003,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,41,110007,1.0000002118695317,0.9999999999999851,2.118695465735985e-05,,,959,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,42,110007,1.0009131878236008,0.9999999999999851,0.09131878236157268,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,43,110007,1.0002319770995058,0.9999999999999851,0.023197709952072276,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,44,110007,1.0007357378326698,0.9999999999999851,0.07357378326846685,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,45,110007,1.0003697248008736,0.9999999999999851,0.036972480088848785,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,46,110007,1.0003504716644698,0.9999999999999851,0.035047166448465804,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,47,110007,1.000000658751811,0.9999999999999851,6.587518259770874e-05,,,2432,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,48,110007,1.0002293606521793,0.9999999999999851,0.02293606521941472,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,49,110007,1.0000035609885014,0.9999999999999851,0.0003560988516282446,,,2849,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,50,110007,1.000024601416928,0.9999999999999851,0.002460141694293797,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,51,110007,1.0000001809386965,0.9999999999999851,1.8093871134716992e-05,,,3983,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,52,110007,1.0000003069403127,0.9999999999999851,3.069403275990413e-05,,,2746,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,53,110007,1.00010909890072,0.9999999999999851,0.010909890073485137,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,54,110007,1.0000014584831165,0.9999999999999851,0.00014584831313779962,,,4000,False,True,False,False,3559.776445388794
0.0,5.75,7,basin64,55,110007,1.0000000999025502,0.9999999999999851,9.990256510939027e-06,0.9999999773801169,-1.3843093331444841e-15,1491,True,False,False,True,3559.776445388794
0.0,5.75,7,basin64,56,110007,1.0000022424133663,0.9999999999999851,0.00022424133812038228,,,3820,True,False,False,False,3559.776445388794
0.0,5.75,7,basin64,57,110007,1.0000329347082428,0.9999999999999851,0.0032934708257715203,,,4000,False,True,False,False,3559.776445388794
