p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.005,1.0,17,0,10017,-27.322913010678683,-35.56603968487631,23.176959670611957,,,2000,False,True,False,False,389.1511764526367
0.005,1.0,17,1,10017,-27.363865526702657,-35.56603968487631,23.061814671655583,,,2000,False,True,False,False,389.1511764526367
0.005,1.0,17,2,10017,-27.214917413563498,-35.56603968487631,23.480607751961614,,,2000,False,True,False,False,389.1511764526367
0.005,1.0,17,3,10017,-27.27560527707991,-35.56603968487631,23.309973450099157,,,2000,False,True,False,False,389.1511764526367
0.005,1.0,17,4,10017,-27.272213093752857,-35.56603968487631,23.31951115336078,,,2000,False,True,False,False,389.1511764526367
0.005,1.0,17,5,10017,-26.946854061078902,-35.56603968487631,24.2343136884665,,,2000,False,True,False,False,389.1511764526367
0.005,1.0,17,6,10017,-27.367027828830967,-35.56603968487631,23.052923318678616,0.5808156793138792,0.10927191322521032,2000,False,True,False,True,389.1511764526367
0.005,1.0,17,7,10017,-27.340835845178255,-35.56603968487631,23.126566557804423,,,2000,False,True,False,False,389.1511764526367
0.005,-5.0,11,0,10011,-116.85912347948822,-123.56603968487642,5.4277989506602875,,,2000,False,True,False,False,389.5013771057129
0.005,-5.0,11,1,10011,-116.71114210986973,-123.56603968487642,5.547557882803683,,,2000,False,True,False,False,389.5013771057129
0.005,-5.0,11,2,10011,-119.94001764467016,-123.56603968487642,2.934481067333301,,,2000,False,True,False,False,389.5013771057129
0.005,-5.0,11,3,10011,-116.89438954814304,-123.56603968487642,5.399258690937829,,,2000,False,True,False,False,389.5013771057129
0.005,-5.0,11,4,10011,-116.73711012713552,-123.56603968487642,5.526542385882343,,,2000,False,True,False,False,389.5013771057129
0.005,-5.0,11,5,10011,-119.9920487253821,-123.56603968487642,2.8923731541521116,0.8926634329409839,0.10437482013178717,2000,False,True,False,True,389.5013771057129
0.005,-5.0,11,6,10011,-116.85227937527543,-123.56603968487642,5.43333777364939,,,2000,False,True,False,False,389.5013771057129
0.005,-5.0,11,7,10011,-116.62856798995605,-123.56603968487642,5.614383784260311,,,2000,False,True,False,False,389.5013771057129
0.005,-2.0,14,0,10014,-72.17299697176237,-75.56603968487632,4.490168767959162,,,2000,False,True,False,False,389.7083942890167
0.005,-2.0,14,1,10014,-72.1572457345133,-75.56603968487632,4.511013101359143,,,2000,False,True,False,False,389.7083942890167
