p,K,K_index,restart,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.0,-13.0,3,0,170003,-310.9996395736164,-311.0,0.00011589272785283773,,,2000,False,True,False,False,188.1561563014984
0.0,-13.0,3,1,170003,-310.9999995314903,-311.0,1.5064620933339368e-07,,,761,True,False,False,False,188.1561563014984
0.0,-13.0,3,2,170003,-310.999992266164,-311.0,2.4867639917259106e-06,,,2000,False,True,False,False,188.1561563014984
0.0,-13.0,3,3,170003,-310.9983586953018,-311.0,0.0005277507068110824,,,2000,False,True,False,False,188.1561563014984
0.0,-13.0,3,4,170003,-310.99999980994284,-311.0,6.111162851218896e-08,0.9999999975933234,3.0357660819900596e-16,836,True,False,False,True,188.1561563014984
0.0,-13.0,3,5,170003,-310.9999994794672,-311.0,1.6737389323738451e-07,,,910,True,False,False,False,188.1561563014984
0.0,-13.0,3,6,170003,-310.9978162011302,-311.0,0.0007021861317665332,,,2000,False,True,False,False,188.1561563014984
0.0,-13.0,3,7,170003,-310.9999996393155,-311.0,1.1597572662853568e-07,,,791,True,False,False,False,188.1561563014984
0.0,-5.0,11,0,170011,-118.99999972096401,-123.56603968487643,3.695222389223555,,,640,True,False,False,False,201.09503650665283
0.0,-5.0,11,1,170011,-118.99994390706199,-123.56603968487643,3.6952675585129198,,,2000,False,True,False,False,201.09503650665283
0.0,-5.0,11,2,170011,-123.55818702766265,-123.56603968487643,0.006355028642012724,,,2000,False,True,False,False,201.09503650665283
0.0,-5.0,11,3,170011,-118.99999944910186,-123.56603968487643,3.6952226092372005,,,1878,True,False,False,False,201.09503650665283
0.0,-5.0,11,4,170011,-118.99999982704496,-123.56603968487643,3.695222303373958,,,1125,True,False,False,False,201.09503650665283
0.0,-5.0,11,5,170011,-123.55999191847032,-123.56603968487643,0.004894359665111683,0.9998744051045495,-9.544773825479175e-16,1331,True,False,False,True,201.09503650665283
0.0,-5.0,11,6,170011,-118.9999997509939,-123.56603968487643,3.6952223649208573,,,1057,True,False,False,False,201.09503650665283
0.0,-5.0,11,7,170011,-118.99921220581929,-123.56603968487643,3.6958597125097343,,,2000,False,True,False,False,201.09503650665283
0.0,-6.0,10,0,170010,-142.99850392318336,-143.00000000000028,0.0010462075642799435,,,2000,False,True,False,False,202.71554040908813
0.0,-6.0,10,1,170010,-142.9999999420297,-143.00000000000028,4.0538877926649154e-08,,,708,True,False,False,False,202.71554040908813
0.0,-6.0,10,2,170010,-142.99952074520147,-143.00000000000028,0.00033514321595722236,,,2000,False,True,False,False,202.71554040908813
0.0,-6.0,10,3,170010,-142.9999999933922,-143.00000000000028,4.6210320729219225e-09,0.9999999998224111,-8.855763344838384e-16,318,True,False,False,True,202.71554040908813
0.0,-6.0,10,4,170010,-142.99990599985466,-143.00000000000028,6.573436756845135e-05,,,2000,False,True,False,False,202.71554040908813
0.0,-6.0,10,5,170010,-142.99995377146422,-143.00000000000028,3.232764759724715e-05,,,2000,False,True,False,False,202.71554040908813
0.0,-6.0,10,6,170010,-142.9999993393475,-143.00000000000028,4.6199494641718005e-07,,,1196,True,False,False,False,202.71554040908813
0.0,-6.0,10,7,170010,-142.99999047744546,-143.00000000000028,6.659129244294508e-06,,,2000,False,True,False,False,202.71554040908813
0.0,-4.0,12,0,170012,-94.99999979896822,-107.56603968487642,11.682162811535543,,,748,True,False,False,False,211.5452733039856
0.0,-4.0,12,1,170012,-94.99999608072281,-107.56603968487642,11.682166268244947,,,1167,True,False,False,False,211.5452733039856
0.0,-4.0,12,2,170012,-94.9996579055143,-107.56603968487642,11.682480656698313,,,2000,False,True,False,False,211.5452733039856
0.0,-4.0,12,3,170012,-107.55999264248949,-107.56603968487642,0.005621702169792698,0.9998744161087593,-1.5905245870362365e-16,747,True,False,False,True,211.5452733039856
0.0,-4.0,12,4,170012,-107.55999136985525,-107.56603968487642,0.00562288528877704,,,1974,True,False,False,False,211.5452733039856
0.0,-4.0,12,5,170012,-94.99967658386129,-107.56603968487642,11.68246329215924,,,2000,False,True,False,False,211.5452733039856
0.0,-4.0,12,6,170012,-94.99999471880336,-107.56603968487642,11.682167534368947,,,2000,False,True,False,False,211.5452733039856
0.0,-4.0,12,7,170012,-94.99999372284597,-107.56603968487642,11.682168460272138,,,2000,False,True,False,False,211.5452733039856
0.0,6.0,22,0,170022,1.0000001108103762,0.9999999999999949,1.1081038131521894e-05,,,722,True,False,False,False,90.78455758094788
0.0,6.0,22,1,170022,1.0000000088319274,0.9999999999999949,8.831932518660368e-07,0.9999999998003877,-3.2873009869639365e-16,365,True,False,False,True,90.78455758094788
0.0,6.0,22,2,170022,1.0000000893360843,0.9999999999999949,8.93360894149713e-06,,,1110,True,False,False,False,90.78455758094788
0.0,6.0,22,3,170022,1.0000000207794582,0.9999999999999949,2.077946326117807e-06,,,518,True,False,False,False,90.78455758094788
0.0,6.0,22,4,170022,1.0000000215424758,0.9999999999999949,2.154248091024169e-06,,,512,True,False,False,False,90.78455758094788
