p,K,K_index,lambda,n_CX,restart,seed,energy,E_exact,err_pct,n_iter,converged,hit_maxiter,diverged,is_best,cell_time_s
0.02,12.0,28,2,40,2,40282,24.15396221251261,0.9999999999999709,2315.3962212513316,2000,False,True,False,False,445.0136511325836
0.02,12.0,28,2,40,3,40282,27.744107197387724,0.9999999999999709,2674.410719738853,2000,False,True,False,False,445.0136511325836
0.02,12.0,28,2,40,4,40282,25.467184707053665,0.9999999999999709,2446.7184707054403,2000,False,True,False,False,445.0136511325836
0.02,12.0,28,2,40,5,40282,28.750758657080947,0.9999999999999709,2775.0758657081783,2000,False,True,False,False,445.0136511325836
0.02,12.0,28,2,40,6,40282,34.60631395721972,0.9999999999999709,3360.6313957220727,2000,False,True,False,False,445.0136511325836
0.02,12.0,28,2,40,7,40282,23.483449100254447,0.9999999999999709,2248.344910025513,2000,False,True,False,True,445.0136511325836
0.02,14.0,30,1,20,0,40301,19.07941615330695,1.000000000000024,1807.9416153306493,2000,False,True,False,False,390.6036276817322
0.02,14.0,30,1,20,1,40301,17.202629106354223,1.000000000000024,1620.262910635381,2000,False,True,False,False,390.6036276817322
0.02,14.0,30,1,20,2,40301,19.703755161292566,1.000000000000024,1870.3755161292092,2000,False,True,False,False,390.6036276817322
0.02,14.0,30,1,20,3,40301,17.014046822504486,1.000000000000024,1601.4046822504079,2000,False,True,False,True,390.6036276817322
0.02,14.0,30,1,20,4,40301,17.040437381427836,1.000000000000024,1604.0437381427428,2000,False,True,False,False,390.6036276817322
0.02,14.0,30,1,20,5,40301,19.71951236923006,1.000000000000024,1871.9512369229587,2000,False,True,False,False,390.6036276817322
0.02,14.0,30,1,20,6,40301,17.01882330711721,1.000000000000024,1601.88233071168,2000,False,True,False,False,390.6036276817322
0.02,14.0,30,1,20,7,40301,17.074111938132607,1.000000000000024,1607.4111938132194,2000,False,True,False,False,390.6036276817322
0.02,13.0,29,2,40,0,40292,30.27824781840483,0.9999999999999853,2927.824781840527,2000,False,True,False,False,437.3109426498413
0.02,13.0,29,2,40,1,40292,29.814657075913445,0.9999999999999853,2881.4657075913883,2000,False,True,False,False,437.3109426498413
0.02,13.0,29,2,40,2,40292,31.93632281527736,0.9999999999999853,3093.632281527783,2000,False,True,False,False,437.3109426498413
0.02,13.0,29,2,40,3,40292,25.710104556096912,0.9999999999999853,2471.010455609729,2000,False,True,False,True,437.3109426498413
0.02,13.0,29,2,40,4,40292,31.876498386735758,0.9999999999999853,3087.6498386736225,2000,False,True,False,False,437.3109426498413
0.02,13.0,29,2,40,5,40292,30.016697602606826,0.9999999999999853,2901.6697602607264,2000,False,True,False,False,437.3109426498413
0.02,13.0,29,2,40,6,40292,26.1373081816536,0.9999999999999853,2513.7308181653984,2000,False,True,False,False,437.3109426498413
0.02,13.0,29,2,40,7,40292,30.06118979259099,0.9999999999999853,2906.118979259143,2000,False,True,False,False,437.3109426498413
0.02,15.0,31,1,20,0,40311,18.242209021282882,0.9999999999999767,1724.2209021283309,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,1,40311,18.21997699344091,0.9999999999999767,1721.9976993441335,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,2,40311,18.295450580896222,0.9999999999999767,1729.5450580896652,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,3,40311,18.216863608435915,0.9999999999999767,1721.6863608436342,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,4,40311,18.258062244737165,0.9999999999999767,1725.8062244737591,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,5,40311,20.749862059286745,0.9999999999999767,1974.9862059287232,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,6,40311,18.3163793783338,0.9999999999999767,1731.637937833423,2000,False,True,False,False,383.49075865745544
0.02,15.0,31,1,20,7,40311,18.21361659427027,0.9999999999999767,1721.3616594270698,2000,False,True,False,True,383.49075865745544
0.02,12.0,28,3,60,0,40283,36.45810066395822,0.9999999999999709,3545.810066395928,2000,False,True,False,False,498.52335357666016
0.02,12.0,28,3,60,1,40283,36.46984290456276,0.9999999999999709,3546.984290456382,2000,False,True,False,False,498.52335357666016
0.02,12.0,28,3,60,2,40283,36.37410472200583,0.9999999999999709,3537.410472200689,2000,False,True,False,False,498.52335357666016
0.02,12.0,28,3,60,3,40283,41.13084223794504,0.9999999999999709,4013.084223794623,2000,False,True,False,False,498.52335357666016
0.02,12.0,28,3,60,4,40283,36.355423576381355,0.9999999999999709,3535.5423576382414,2000,False,True,False,False,498.52335357666016
0.02,12.0,28,3,60,5,40283,41.35430972117844,0.9999999999999709,4035.430972117964,2000,False,True,False,False,498.52335357666016
0.02,12.0,28,3,60,6,40283,36.32454877597073,0.9999999999999709,3532.4548775971793,2000,False,True,False,True,498.52335357666016
0.02,12.0,28,3,60,7,40283,36.36986868027394,0.9999999999999709,3536.9868680275,2000,False,True,False,False,498.52335357666016
0.02,14.0,30,2,40,0,40302,27.705543169937805,1.000000000000024,2670.554316993714,2000,False,True,False,False,447.4387917518616
0.02,14.0,30,2,40,1,40302,33.57309836915028,1.000000000000024,3257.3098369149475,2000,False,True,False,False,447.4387917518616
0.02,14.0,30,2,40,2,40302,29.815997098179253,1.000000000000024,2881.5997098178536,2000,False,True,False,False,447.4387917518616
0.02,14.0,30,2,40,3,40302,33.99929378290735,1.000000000000024,3299.9293782906543,2000,False,True,False,False,447.4387917518616
0.02,14.0,30,2,40,4,40302,27.434908704217047,1.000000000000024,2643.490870421639,2000,False,True,False,True,447.4387917518616
0.02,14.0,30,2,40,5,40302,29.786455760930632,1.000000000000024,2878.6455760929916,2000,False,True,False,False,447.4387917518616
0.02,14.0,30,2,40,6,40302,28.220232121011023,1.000000000000024,2722.0232121010345,2000,False,True,False,False,447.4387917518616
0.02,14.0,30,2,40,7,40302,28.213779877718135,1.000000000000024,2721.3779877717457,2000,False,True,False,False,447.4387917518616
0.02,13.0,29,3,60,0,40293,39.54078760572734,0.9999999999999853,3854.0787605727915,2000,False,True,False,False,487.61458015441895
0.02,13.0,29,3,60,1,40293,39.39899841147898,0.9999999999999853,3839.899841147955,2000,False,True,False,False,487.61458015441895
0.02,13.0,29,3,60,2,40293,39.35518878043325,0.9999999999999853,3835.5188780433828,2000,False,True,False,True,487.61458015441895
0.02,13.0,29,3,60,3,40293,45.18634677525781,0.9999999999999853,4418.634677525847,2000,False,True,False,False,487.61458015441895
0.02,13.0,29,3,60,4,40293,45.15166135296788,0.9999999999999853,4415.166135296854,2000,False,True,False,False,487.61458015441895
0.02,13.0,29,3,60,5,40293,49.324420531292986,0.9999999999999853,4832.442053129371,2000,False,True,False,False,487.61458015441895
0.02,13.0,29,3,60,6,40293,44.66068092110324,0.9999999999999853,4366.068092110389,2000,False,True,False,False,487.61458015441895
0.02,13.0,29,3,60,7,40293,39.49825045985505,0.9999999999999853,3849.8250459855626,2000,False,True,False,False,487.61458015441895
0.02,14.0,30,3,60,0,40303,42.37900701366913,1.000000000000024,4137.9007013668115,2000,False,True,False,False,489.24686670303345
0.02,14.0,30,3,60,1,40303,42.55238013246227,1.000000000000024,4155.238013246125,2000,False,True,False,False,489.24686670303345
0.02,14.0,30,3,60,2,40303,42.41702769842295,1.000000000000024,4141.702769842193,2000,False,True,False,False,489.24686670303345
0.02,14.0,30,3,60,3,40303,47.75064534250057,1.000000000000024,4675.064534249943,2000,False,True,False,False,489.24686670303345
0.02,14.0,30,3,60,4,40303,42.40697344539467,1.000000000000024,4140.697344539365,2000,False,True,False,False,489.24686670303345
0.02,14.0,30,3,60,5,40303,47.49618852291256,1.000000000000024,4649.6188522911425,2000,False,True,False,False,489.24686670303345
0.02,14.0,30,3,60,6,40303,42.37525205160443,1.000000000000024,4137.525205160341,2000,False,True,False,True,489.24686670303345
0.02,14.0,30,3,60,7,40303,42.42628928258496,1.000000000000024,4142.628928258395,2000,False,True,False,False,489.24686670303345
0.02,15.0,31,2,40,0,40312,34.180191945978585,0.9999999999999767,3318.019194597938,2000,False,True,False,False,447.04568123817444
0.02,15.0,31,2,40,1,40312,29.530256897181406,0.9999999999999767,2853.0256897182094,2000,False,True,False,True,447.04568123817444
0.02,15.0,31,2,40,2,40312,30.24116635790546,0.9999999999999767,2924.116635790617,2000,False,True,False,False,447.04568123817444
0.02,15.0,31,2,40,3,40312,34.406782132090825,0.9999999999999767,3340.678213209163,2000,False,True,False,False,447.04568123817444
0.02,15.0,31,2,40,4,40312,34.34333360178456,0.9999999999999767,3334.3333601785353,2000,False,True,False,False,447.04568123817444
0.02,15.0,31,2,40,5,40312,42.996160701514064,0.9999999999999767,4199.616070151506,2000,False,True,False,False,447.04568123817444
0.02,15.0,31,2,40,6,40312,36.03767714783474,0.9999999999999767,3503.767714783558,2000,False,True,False,False,447.04568123817444
0.02,15.0,31,2,40,7,40312,31.9462240815456,0.9999999999999767,3094.6224081546347,2000,False,True,False,False,447.04568123817444
0.02,16.0,32,1,20,0,40321,19.51786120363216,1.0000000000000222,1851.7861203631728,2000,False,True,False,False,391.1973874568939
0.02,16.0,32,1,20,1,40321,19.70940892768536,1.0000000000000222,1870.9408927684922,2000,False,True,False,False,391.1973874568939
0.02,16.0,32,1,20,2,40321,19.388724713174554,1.0000000000000222,1838.8724713174124,2000,False,True,False,True,391.1973874568939
0.02,16.0,32,1,20,3,40321,19.42257584892088,1.0000000000000222,1842.2575848920449,2000,False,True,False,False,391.1973874568939
0.02,16.0,32,1,20,4,40321,19.39239023791419,1.0000000000000222,1839.239023791376,2000,False,True,False,False,391.1973874568939
0.02,16.0,32,1,20,5,40321,22.320627408782244,1.0000000000000222,2132.062740878175,2000,False,True,False,False,391.1973874568939
0.02,16.0,32,1,20,6,40321,19.71827527371703,1.0000000000000222,1871.8275273716592,2000,False,True,False,False,391.1973874568939
0.02,16.0,32,1,20,7,40321,19.594573776250698,1.0000000000000222,1859.4573776250265,2000,False,True,False,False,391.1973874568939
0.05,-16.0,0,2,40,0,50002,-306.0030269347077,-382.9999999999999,20.10364831991964,1781,True,False,False,True,314.05399560928345
0.05,-16.0,0,2,40,1,50002,-295.43166252392905,-382.9999999999999,22.86379568565819,1045,True,False,False,False,314.05399560928345
0.05,-16.0,0,2,40,2,50002,-306.0030265168306,-382.9999999999999,20.103648429025935,1424,True,False,False,False,314.05399560928345
0.05,-16.0,0,2,40,3,50002,-306.00302685602634,-382.9999999999999,20.103648340463074,1532,True,False,False,False,314.05399560928345
0.05,-16.0,0,2,40,4,50002,-293.9343129989998,-382.9999999999999,23.25474856422979,1983,True,False,False,False,314.05399560928345
0.05,-16.0,0,2,40,5,50002,-306.00302656040395,-382.9999999999999,20.103648417649076,1320,True,False,False,False,314.05399560928345
0.05,-16.0,0,2,40,6,50002,-300.7207889335672,-382.9999999999999,21.482822732750062,1300,True,False,False,False,314.05399560928345
0.05,-16.0,0,2,40,7,50002,-299.4487276686527,-382.9999999999999,21.814953611317815,1011,True,False,False,False,314.05399560928345
0.02,16.0,32,2,40,0,40322,37.09221678688598,1.0000000000000222,3609.221678688515,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,1,40322,36.99810089746077,1.0000000000000222,3599.810089745996,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,2,40322,107.01411454039898,1.0000000000000222,10601.411454039659,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,3,40322,38.520556049149924,1.0000000000000222,3752.0556049149072,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,4,40322,34.11573641769055,1.0000000000000222,3311.5736417689795,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,5,40322,36.66624865258094,1.0000000000000222,3566.624865258013,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,6,40322,36.42354208029985,1.0000000000000222,3542.3542080299044,2000,False,True,False,False,445.33887934684753
0.02,16.0,32,2,40,7,40322,31.58009539118299,1.0000000000000222,3058.009539118229,2000,False,True,False,True,445.33887934684753
0.02,15.0,31,3,60,0,40313,45.4545809909492,0.9999999999999767,4445.458099095025,2000,False,True,False,False,490.51565289497375
0.02,15.0,31,3,60,1,40313,45.43354174324725,0.9999999999999767,4443.354174324831,2000,False,True,False,False,490.51565289497375
0.02,15.0,31,3,60,2,40313,45.45245636828041,0.9999999999999767,4445.245636828146,2000,False,True,False,False,490.51565289497375
0.02,15.0,31,3,60,3,40313,45.43483800018799,0.9999999999999767,4443.483800018905,2000,False,True,False,False,490.51565289497375
0.02,15.0,31,3,60,4,40313,45.43183437207439,0.9999999999999767,4443.183437207545,2000,False,True,False,True,490.51565289497375
0.02,15.0,31,3,60,5,40313,51.93203345162292,0.9999999999999767,5093.203345162413,2000,False,True,False,False,490.51565289497375
0.02,15.0,31,3,60,6,40313,51.92859530245002,0.9999999999999767,5092.859530245123,2000,False,True,False,False,490.51565289497375
0.02,15.0,31,3,60,7,40313,51.47304556148428,0.9999999999999767,5047.304556148548,2000,False,True,False,False,490.51565289497375
0.05,-15.0,1,2,40,0,50012,-287.0206782493622,-358.99999999999966,20.049950348366995,1875,True,False,False,True,327.57446789741516
0.05,-15.0,1,2,40,1,50012,-287.0206780267157,-358.99999999999966,20.049950410385524,1399,True,False,False,False,327.57446789741516
0.05,-15.0,1,2,40,2,50012,-287.02067807837875,-358.99999999999966,20.0499503959947,1471,True,False,False,False,327.57446789741516
0.05,-15.0,1,2,40,3,50012,-276.9217897049074,-358.99999999999966,22.863011224259708,1200,True,False,False,False,327.57446789741516
0.05,-15.0,1,2,40,4,50012,-268.10350678152173,-358.99999999999966,25.319357442472985,2000,False,True,False,False,327.57446789741516
0.05,-15.0,1,2,40,5,50012,-282.02262485736173,-358.99999999999966,21.442165777893592,1114,True,False,False,False,327.57446789741516
0.05,-15.0,1,2,40,6,50012,-287.02067818771695,-358.99999999999966,20.049950365538376,1445,True,False,False,False,327.57446789741516
0.05,-15.0,1,2,40,7,50012,-287.0206778436638,-358.99999999999966,20.04995046137491,1363,True,False,False,False,327.57446789741516
0.05,-16.0,0,1,20,0,50001,-330.36250985242634,-382.9999999999999,13.743470012421295,2000,False,True,False,False,396.8635268211365
0.05,-16.0,0,1,20,1,50001,-330.3630230540701,-382.9999999999999,13.743336017214054,2000,False,True,False,False,396.8635268211365
0.05,-16.0,0,1,20,2,50001,-329.11340762555216,-382.9999999999999,14.069606364085574,1931,True,False,False,False,396.8635268211365
0.05,-16.0,0,1,20,3,50001,-326.82157858539153,-382.9999999999999,14.66799514741733,2000,False,True,False,False,396.8635268211365
0.05,-16.0,0,1,20,4,50001,-330.4818918526542,-382.9999999999999,13.712299777374856,2000,False,True,False,True,396.8635268211365
0.05,-16.0,0,1,20,5,50001,-330.36312524872596,-382.9999999999999,13.743309334536278,2000,False,True,False,False,396.8635268211365
0.05,-16.0,0,1,20,6,50001,-330.36342510574,-382.9999999999999,13.743231042887697,2000,False,True,False,False,396.8635268211365
0.05,-16.0,0,1,20,7,50001,-325.5098416745673,-382.9999999999999,15.010485202462814,2000,False,True,False,False,396.8635268211365
0.05,-16.0,0,3,60,0,50003,-270.8450610650454,-382.9999999999999,29.28327387335627,1335,True,False,False,False,357.38119888305664
0.05,-16.0,0,3,60,1,50003,-274.72179830316554,-382.9999999999999,28.271070939121245,1732,True,False,False,True,357.38119888305664
0.05,-16.0,0,3,60,2,50003,-261.69836992636397,-382.9999999999999,31.671443883455865,1350,True,False,False,False,357.38119888305664
0.05,-16.0,0,3,60,3,50003,-274.7217982080815,-382.9999999999999,28.271070963947366,1253,True,False,False,False,357.38119888305664
0.05,-16.0,0,3,60,4,50003,-270.84506122337757,-382.9999999999999,29.283273832016278,1389,True,False,False,False,357.38119888305664
0.05,-16.0,0,3,60,5,50003,-270.19301291931066,-382.9999999999999,29.453521430989362,1569,True,False,False,False,357.38119888305664
0.05,-16.0,0,3,60,6,50003,-266.3289631896953,-382.9999999999999,30.462411699818443,1808,True,False,False,False,357.38119888305664
0.05,-16.0,0,3,60,7,50003,-274.72179817175453,-382.9999999999999,28.271070973432217,1321,True,False,False,False,357.38119888305664
0.05,-15.0,1,1,20,0,50011,-306.3418304478087,-358.99999999999966,14.668013802838717,2000,False,True,False,False,379.5701496601105
0.05,-15.0,1,1,20,1,50011,-305.1534865302834,-358.99999999999966,14.999028821648006,2000,False,True,False,False,379.5701496601105
0.05,-15.0,1,1,20,2,50011,-313.60487305637764,-358.99999999999966,12.644882156997788,2000,False,True,False,True,379.5701496601105
0.05,-15.0,1,1,20,3,50011,-312.07835387059237,-358.99999999999966,13.070096414876694,2000,False,True,False,False,379.5701496601105
0.05,-15.0,1,1,20,4,50011,-305.82225043187276,-358.99999999999966,14.812743612291628,2000,False,True,False,False,379.5701496601105
0.05,-15.0,1,1,20,5,50011,-309.7969929306515,-358.99999999999966,13.705572999818436,2000,False,True,False,False,379.5701496601105
0.05,-15.0,1,1,20,6,50011,-309.76572343524145,-358.99999999999966,13.714283165670821,2000,False,True,False,False,379.5701496601105
0.05,-15.0,1,1,20,7,50011,-309.906778582284,-358.99999999999966,13.67499203836092,2000,False,True,False,False,379.5701496601105
0.02,16.0,32,3,60,0,40323,48.62321937373598,1.0000000000000222,4762.32193737349,2000,False,True,False,False,492.6284558773041
0.02,16.0,32,3,60,1,40323,48.469052509660216,1.0000000000000222,4746.905250965914,2000,False,True,False,False,492.6284558773041
0.02,16.0,32,3,60,2,40323,48.44591135729042,1.0000000000000222,4744.591135728935,2000,False,True,False,True,492.6284558773041
0.02,16.0,32,3,60,3,40323,48.52119815766659,1.0000000000000222,4752.119815766551,2000,False,True,False,False,492.6284558773041
0.02,16.0,32,3,60,4,40323,54.27113706738302,1.0000000000000222,5327.113706738182,2000,False,True,False,False,492.6284558773041
0.02,16.0,32,3,60,5,40323,54.799522534860664,1.0000000000000222,5379.952253485945,2000,False,True,False,False,492.6284558773041
0.02,16.0,32,3,60,6,40323,54.30025870418898,1.0000000000000222,5330.025870418777,2000,False,True,False,False,492.6284558773041
0.02,16.0,32,3,60,7,40323,48.502413228139616,1.0000000000000222,4750.241322813854,2000,False,True,False,False,492.6284558773041
0.05,-12.0,4,2,40,0,50042,-230.0806526760645,-286.9999999999998,19.832525199977464,1285,True,False,False,False,253.0860776901245
0.05,-12.0,4,2,40,1,50042,-230.08065258335918,-286.9999999999998,19.832525232278968,1020,True,False,False,False,253.0860776901245
0.05,-12.0,4,2,40,2,50042,-213.88071302692344,-286.9999999999998,25.477103474939504,1004,True,False,False,False,253.0860776901245
0.05,-12.0,4,2,40,3,50042,-230.08065282435254,-286.9999999999998,19.832525148309156,1097,True,False,False,True,253.0860776901245
0.05,-12.0,4,2,40,4,50042,-220.8731153398217,-286.9999999999998,23.0407263624314,949,True,False,False,False,253.0860776901245
0.05,-12.0,4,2,40,5,50042,-225.92813392665818,-286.9999999999998,21.279395844369912,1154,True,False,False,False,253.0860776901245
0.05,-12.0,4,2,40,6,50042,-216.3937361148673,-286.9999999999998,24.601485674262207,2000,False,True,False,False,253.0860776901245
0.05,-12.0,4,2,40,7,50042,-220.87311566078955,-286.9999999999998,23.040726250595913,958,True,False,False,False,253.0860776901245
0.05,-15.0,1,3,60,0,50013,-253.76273361671386,-358.99999999999966,29.31400177807407,1777,True,False,False,False,410.23798513412476
0.05,-15.0,1,3,60,1,50013,-257.6007788108036,-358.99999999999966,28.24490840924684,1690,True,False,False,True,410.23798513412476
0.05,-15.0,1,3,60,2,50013,-249.59684818938237,-358.99999999999966,30.474415546132978,1288,True,False,False,False,410.23798513412476
0.05,-15.0,1,3,60,3,50013,-253.95005664750695,-358.99999999999966,29.261822660861505,1636,True,False,False,False,410.23798513412476
0.05,-15.0,1,3,60,4,50013,-250.48486553607248,-358.99999999999966,30.22705695374019,2000,False,True,False,False,410.23798513412476
0.05,-15.0,1,3,60,5,50013,-253.76292965022637,-358.99999999999966,29.313947172638827,2000,False,True,False,False,410.23798513412476
0.05,-15.0,1,3,60,6,50013,-253.7634560317148,-358.99999999999966,29.313800548268787,1614,True,False,False,False,410.23798513412476
0.05,-15.0,1,3,60,7,50013,-252.807944510174,-358.99999999999966,29.57995974646957,1534,True,False,False,False,410.23798513412476
0.05,-14.0,2,2,40,0,50022,-255.71135193401184,-335.0000000000001,23.668253154026342,1407,True,False,False,False,368.68741035461426
0.05,-14.0,2,2,40,1,50022,-257.4298534001338,-335.0000000000001,23.155267641751124,1277,True,False,False,False,368.68741035461426
0.05,-14.0,2,2,40,2,50022,-252.36527622713916,-335.0000000000001,24.667081723242067,2000,False,True,False,False,368.68741035461426
0.05,-14.0,2,2,40,3,50022,-268.03943300504966,-335.0000000000001,19.988228953716547,1978,True,False,False,False,368.68741035461426
0.05,-14.0,2,2,40,4,50022,-252.36583042818796,-335.0000000000001,24.666916290093173,2000,False,True,False,False,368.68741035461426
0.05,-14.0,2,2,40,5,50022,-268.039433095206,-335.0000000000001,19.988228926804208,1362,True,False,False,True,368.68741035461426
0.05,-14.0,2,2,40,6,50022,-257.4125289589463,-335.0000000000001,23.16043911673247,1353,True,False,False,False,368.68741035461426
0.05,-14.0,2,2,40,7,50022,-257.4298487573343,-335.0000000000001,23.15526902766143,2000,False,True,False,False,368.68741035461426
0.05,-13.0,3,2,40,0,50032,-232.26549169322757,-311.0,25.31656215651846,2000,False,True,False,False,304.7703330516815
0.05,-13.0,3,2,40,1,50032,-249.05938955800693,-311.0,19.916594997425424,1320,True,False,False,True,304.7703330516815
0.05,-13.0,3,2,40,2,50032,-244.62629765924163,-311.0,21.342026476128094,1145,True,False,False,False,304.7703330516815
0.05,-13.0,3,2,40,3,50032,-244.6262974196089,-311.0,21.342026553180418,733,True,False,False,False,304.7703330516815
0.05,-13.0,3,2,40,4,50032,-236.33622196705602,-311.0,24.007645669756908,1317,True,False,False,False,304.7703330516815
0.05,-13.0,3,2,40,5,50032,-249.05938942481848,-311.0,19.916595040251295,1081,True,False,False,False,304.7703330516815
0.05,-13.0,3,2,40,6,50032,-239.18325287616412,-311.0,23.092201647535653,2000,False,True,False,False,304.7703330516815
0.05,-13.0,3,2,40,7,50032,-249.05938951365422,-311.0,19.916595011686745,1727,True,False,False,False,304.7703330516815
0.05,-14.0,2,1,20,0,50021,-281.68330528558283,-335.0000000000001,15.915431258035003,2000,False,True,False,False,389.63507294654846
0.05,-14.0,2,1,20,1,50021,-291.31480552102056,-335.0000000000001,13.040356560889416,2000,False,True,False,False,389.63507294654846
0.05,-14.0,2,1,20,2,50021,-286.7261734420976,-335.0000000000001,14.410097479970894,2000,False,True,False,False,389.63507294654846
0.05,-14.0,2,1,20,3,50021,-289.3377623965845,-335.0000000000001,13.63051868758675,2000,False,True,False,False,389.63507294654846
0.05,-14.0,2,1,20,4,50021,-292.7992644870974,-335.0000000000001,12.597234481463495,2000,False,True,False,True,389.63507294654846
0.05,-14.0,2,1,20,5,50021,-291.31476817362466,-335.0000000000001,13.040367709365805,2000,False,True,False,False,389.63507294654846
0.05,-14.0,2,1,20,6,50021,-288.1062007292037,-335.0000000000001,13.99814903605863,2000,False,True,False,False,389.63507294654846
0.05,-14.0,2,1,20,7,50021,-289.2281810846036,-335.0000000000001,13.663229526984033,2000,False,True,False,False,389.63507294654846
0.05,-13.0,3,1,20,0,50031,-268.7678441393968,-311.0,13.579471337814534,1368,True,False,False,True,363.64888882637024
0.05,-13.0,3,1,20,1,50031,-266.23448284560266,-311.0,14.394056962828728,2000,False,True,False,False,363.64888882637024
0.05,-13.0,3,1,20,2,50031,-267.3951256011978,-311.0,14.020859935306182,1993,True,False,False,False,363.64888882637024
0.05,-13.0,3,1,20,3,50031,-264.4466338079672,-311.0,14.968928036023406,2000,False,True,False,False,363.64888882637024
0.05,-13.0,3,1,20,4,50031,-268.6641395849801,-311.0,13.612816853704151,2000,False,True,False,False,363.64888882637024
0.05,-13.0,3,1,20,5,50031,-266.23415255894656,-311.0,14.394163164325866,2000,False,True,False,False,363.64888882637024
0.05,-13.0,3,1,20,6,50031,-268.6692140452241,-311.0,13.611185194461697,2000,False,True,False,False,363.64888882637024
0.05,-13.0,3,1,20,7,50031,-264.4447598408971,-311.0,14.969530597782278,2000,False,True,False,False,363.64888882637024
0.05,-14.0,2,3,60,0,50023,-223.82260000438518,-335.0000000000001,33.187283580780566,1495,True,False,False,False,413.90130829811096
0.05,-14.0,2,3,60,1,50023,-235.54821128958756,-335.0000000000001,29.68710110758583,1041,True,False,False,False,413.90130829811096
0.05,-14.0,2,3,60,2,50023,-236.87121073334822,-335.0000000000001,29.292175900493095,2000,False,True,False,False,413.90130829811096
0.05,-14.0,2,3,60,3,50023,-233.75969547792192,-335.0000000000001,30.22098642450094,2000,False,True,False,False,413.90130829811096
0.05,-14.0,2,3,60,4,50023,-236.8709747557359,-335.0000000000001,29.2922463415714,2000,False,True,False,False,413.90130829811096
0.05,-14.0,2,3,60,5,50023,-236.87155601603058,-335.0000000000001,29.29207283103567,2000,False,True,False,False,413.90130829811096
0.05,-14.0,2,3,60,6,50023,-240.4808518918646,-335.0000000000001,28.214671077055364,1421,True,False,False,True,413.90130829811096
0.05,-14.0,2,3,60,7,50023,-228.7936114939465,-335.0000000000001,31.70339955404584,1447,True,False,False,False,413.90130829811096
0.05,-12.0,4,1,20,0,50041,-248.08974934970655,-286.9999999999998,13.557578623795557,2000,False,True,False,False,364.7068428993225
0.05,-12.0,4,1,20,1,50041,-246.96942882668714,-286.9999999999998,13.947934206729155,1465,True,False,False,False,364.7068428993225
0.05,-12.0,4,1,20,2,50041,-251.19032192341206,-286.9999999999998,12.477239747939981,1943,True,False,False,False,364.7068428993225
0.05,-12.0,4,1,20,3,50041,-244.77643928779793,-286.9999999999998,14.712042060000655,2000,False,True,False,False,364.7068428993225
0.05,-12.0,4,1,20,4,50041,-246.9694298498467,-286.9999999999998,13.947933850227562,1693,True,False,False,False,364.7068428993225
0.05,-12.0,4,1,20,5,50041,-251.190322085307,-286.9999999999998,12.477239691530592,1911,True,False,False,True,364.7068428993225
0.05,-12.0,4,1,20,6,50041,-244.77665200170875,-286.9999999999998,14.711967943655418,2000,False,True,False,False,364.7068428993225
0.05,-12.0,4,1,20,7,50041,-248.1074406389271,-286.9999999999998,13.551414411523591,2000,False,True,False,False,364.7068428993225
0.05,-13.0,3,3,60,0,50033,-219.58579956269782,-311.0,29.393633581126107,1310,True,False,False,False,399.58799958229065
0.05,-13.0,3,3,60,1,50033,-218.6507256050209,-311.0,29.69430044854633,1107,True,False,False,False,399.58799958229065
0.05,-13.0,3,3,60,2,50033,-219.98057185698343,-311.0,29.26669715209536,2000,False,True,False,False,399.58799958229065
0.05,-13.0,3,3,60,3,50033,-219.98112842154015,-311.0,29.26651819243082,2000,False,True,False,False,399.58799958229065
0.05,-13.0,3,3,60,4,50033,-220.16404576583525,-311.0,29.20770232609799,1278,True,False,False,False,399.58799958229065
0.05,-13.0,3,3,60,5,50033,-217.03710948912314,-311.0,30.213148074236933,2000,False,True,False,False,399.58799958229065
0.05,-13.0,3,3,60,6,50033,-223.3622293568288,-311.0,28.179347473688487,1223,True,False,False,True,399.58799958229065
0.05,-13.0,3,3,60,7,50033,-219.98066005059894,-311.0,29.266668794019633,2000,False,True,False,False,399.58799958229065
0.05,-11.0,5,2,40,0,50052,-202.70407843411195,-262.9999999999997,22.92620591858853,2000,False,True,False,False,303.858145236969
0.05,-11.0,5,2,40,1,50052,-202.88230025337472,-262.9999999999997,22.858440968298503,1235,True,False,False,False,303.858145236969
0.05,-11.0,5,2,40,2,50052,-202.70407836995577,-262.9999999999997,22.926205942982513,978,True,False,False,False,303.858145236969
0.05,-11.0,5,2,40,3,50052,-202.8823003163912,-262.9999999999997,22.858440944337865,1640,True,False,False,False,303.858145236969
