p,K,K_index,direction,restart_id,init_mode,seed,energy,E_exact,err_pct,fidelity,Q_tot2,n_iter,converged,hit_maxiter,diverged,is_best,warm_won
0.01,4.75,3,down,3,random,160902,5.296910654197162,-5.566039684876388,195.1648021588764,0.008015504414478895,0.2403411676176884,4000,False,True,False,False,False
0.01,4.5,2,down,0,warm,,-0.10758788710896333,-7.566039684876383,98.57801582346946,0.7607114092715278,0.22882319234405313,4000,False,True,False,False,False
0.01,4.5,2,down,1,random,161000,-0.24186628023825216,-7.566039684876383,96.80326445125957,0.7593853459743223,0.27265623506155595,4000,False,True,False,True,False
0.01,4.5,2,down,2,random,161001,0.07908918058269584,-7.566039684876383,101.04531807757743,0.7571044048816361,0.25584844089934783,4000,False,True,False,False,False
0.01,4.5,2,down,3,random,161002,0.5580147036126968,-7.566039684876383,107.37525478128408,0.7536074250156732,0.2670959152166035,4000,False,True,False,False,False
0.01,4.25,1,down,0,warm,,-2.2832594396963035,-9.566039684876388,76.1316122981795,0.7595155663822615,0.27261301316912895,4000,False,True,False,True,True
0.01,4.25,1,down,1,random,161100,-2.207896695701733,-9.566039684876388,76.91942780467085,0.7569211416900272,0.26339572454792126,4000,False,True,False,False,True
0.01,4.25,1,down,2,random,161101,-2.2054429575711056,-9.566039684876388,76.94507831639208,0.7573953736811923,0.26366596578136364,4000,False,True,False,False,True
0.01,4.25,1,down,3,random,161102,-1.9360224101912544,-9.566039684876388,79.76150555540715,0.7602545632533138,0.24535078179035094,4000,False,True,False,False,True
0.01,4.0,0,down,0,warm,,-4.293567389087512,-11.56603968487638,62.87780860114347,0.759576635823112,0.2725856383832467,4000,False,True,False,False,False
0.01,4.0,0,down,1,random,161200,-4.457876906495099,-11.56603968487638,61.45718821694718,0.7613614611478026,0.254742943347519,4000,False,True,False,True,False
0.01,4.0,0,down,2,random,161201,-3.206662623374032,-11.56603968487638,72.27518916810368,0.7547729013009579,0.25714464202884907,4000,False,True,False,False,False
0.01,4.0,0,down,3,random,161202,-3.9882152806597464,-11.56603968487638,65.51788348197792,0.7603402756818092,0.23720708526970963,4000,False,True,False,False,False
